0,000190243609294632
0,000177836982087932
0,000159227041277883
0,000174735325286257
0,000176286153687095
0,000174735325286257
0,000184040295691282
0,000199548579699656
0,000190243609294632
0,00017318449688542
0,000174735325286257
0,000213506035307193
0,000174735325286257
0,000184040295691282
0,000207302721703843
0,000196446922897981
0,000216607692108868
0,000196446922897981
0,000201099408100494
0,000207302721703843
0,000224361834113055
0,000224361834113055
0,00023366680451808
0,000247624260125617
0,000252276745328129
0,000250725916927292
0,000253827573728967
0,000280191656543204
0,000272437514539016
0,000266234200935666
0,000269335857737341
0,000281742484944041
0,000309657396159115
0,00031275905296079
0,00037324136059345
0,000360834733386751
0,000408910413812712
0,000402707100209362
0,000453884437436998
0,000483350177052909
0,000536078342681382
0,000576399881103156
0,00061051810592158
0,000719076093980201
0,000754745147199462
0,000787312543617049
0,000943946212101631
0,00101373349013932
0,00116881633022306
0,00127737431828168
0,00151930354881232
0,00173486869652873
0,00195508632944765
0,00227765863682184
0,00268242484944041
0,00309339437566233
0,00384399532166766
0,00502574848760496
0,0084414161280395
0,0131874784758327
0,0194208895827818
0,0271053286897536
0,0359260056044806
0,0452506862831242
0,0541698789103439
0,0616288868065461
0,0666315505986541
0,0684628861314285
0,066861669406538
0,0620848915183538
0,0548417634992892
0,0461205766578235
0,0369669266801249
0,0282819123519626
0,0206922273524188
0,014511408472864
0,0097790261763936
0,00634493548020119
0,00418362674145106
0,00345163573625578
0,00303136123962883
0,00270878893225465
0,00237380999767376
0,00218150727596991
0,00191321396262504
0,00169144550130528
0,00159374331205252
0,00147898201039055
0,00126496769107498
0,00132234834190597
0,00116416384502055
0,00107731745457365
0,00106025834216444
0,00096875946651503
0,000971861123316705
0,000886565561270645
0,000795066685621236
0,000858650650055571
0,0007438893483936
0,000729931892786063
0,000686508697562615
0,000619823076326604
0,000667898756752565
0,000663246271550053
0,000585704851508181
0,000624475561529117
0,000556239111892269
0,000588806508309855
0,000579501537904831
0,000568645739098969
0,000582603194706506
0,000540730827883895
0,000528324200677195
0,000542281656284732
0,000557789940293107
0,00051901923027217
0,000484901005453747
0,000478697691850397
0,000436825325027786
0,000503510946263796
0,000506612603065471
0,000455435265837835
0,000474045206647884
0,000480248520251234
0,000439926981829461
0,000472494378247047
0,000447681123833648
0,000463189407842022
0,000443028638631135
0,000427520354622761
0,000421317041019411
0,00045233360903616
0,000438376153428623
0,000463189407842022
0,000422867869420249
0,000433723668226111
0,000382546330998475
0,000439926981829461
0,000367038046990101
0,000394952958205175
0,000421317041019411
0,000346877277779214
0,000371690532192613
0,00037324136059345
0,000394952958205175
0,00038564798780015
0,000405808757011037
0,000367038046990101
0,000387198816200987
0,000368588875390938
0,000343775620977539
0,000370139703791775
0,000359283904985913
0,000353080591382564
0,000390300473002662
0,000374792188994288
0,000370139703791775
0,000351529762981726
0,000387198816200987
0,000349978934580889
0,000370139703791775
0,000356182248184238
0,000357733076585076
0,000348428106180051
0,000351529762981726
0,000343775620977539
0,000354631419783401
0,000374792188994288
0,000349978934580889
0,000370139703791775
0,0003918513014035
0,00037324136059345
0,000346877277779214
0,000362385561787588
0,000295699940551578
0,000360834733386751
0,000336021478973352
0,000359283904985913
0,000342224792576701
0,000393402129804337
0,000325165680167489
0,000328267336969164
0,000340673964175864
0,000320513194964977
0,000334470650572514
0,000295699940551578
0,000329818165370002
0,000371690532192613
0,000311208224559952
0,000337572307374189
0,000329818165370002
0,000317411538163302
0,000345326449378376
0,000315860709762465
0,00031275905296079
0,000334470650572514
0,000314309881361627
0,000331368993770839
0,000342224792576701
0,000298801597353253
0,000346877277779214
0,00031275905296079
0,000305004910956603
0,000339123135775026
0,00030655573935744
0,000322064023365815
0,000315860709762465
0,00030035242575409
0,000354631419783401
0,000331368993770839
0,000337572307374189
0,000295699940551578
0,000308106567758278
0,000332919822171677
0,000320513194964977
0,000297250768952415
0,000339123135775026
0,000317411538163302
0,00031275905296079
0,000326716508568327
0,000303454082555765
0,000303454082555765
0,00030655573935744
0,000309657396159115
0,000317411538163302
0,000314309881361627
0,000345326449378376
0,000329818165370002
0,000311208224559952
0,000322064023365815
0,000294149112150741
0,000311208224559952
0,000323614851766652
0,000334470650572514
0,000301903254154928
0,000342224792576701
0,000308106567758278
0,000322064023365815
0,000343775620977539
0,000289496626948228
0,000309657396159115
0,000315860709762465
0,00031896236656414
0,000331368993770839
0,00030655573935744
0,000308106567758278
0,000331368993770839
0,000311208224559952
0,000314309881361627
0,00031275905296079
0,00031896236656414
0,00031275905296079
0,000297250768952415
0,000331368993770839
0,000320513194964977
0,000278640828142366
0,000329818165370002
0,000320513194964977
0,000326716508568327
0,000315860709762465
0,000337572307374189
0,000317411538163302
0,000317411538163302
0,00030035242575409
0,000303454082555765
0,000278640828142366
0,000303454082555765
0,000326716508568327
0,000337572307374189
0,000342224792576701
0,000292598283749903
0,00031896236656414
0,000280191656543204
0,00030655573935744
0,000325165680167489
0,000305004910956603
0,000291047455349066
0,000297250768952415
0,000332919822171677
0,000349978934580889
0,000348428106180051
0,000322064023365815
0,00031896236656414
0,000303454082555765
0,000311208224559952
0,00031896236656414
0,000289496626948228
0,000323614851766652
0,000311208224559952
0,000273988342939854
0,000326716508568327
0,000301903254154928
0,000278640828142366
0,000325165680167489
0,000328267336969164
0,000323614851766652
0,000320513194964977
0,00031275905296079
0,000298801597353253
0,000291047455349066
0,000351529762981726
0,000328267336969164
0,000374792188994288
0,000323614851766652
0,000336021478973352
0,000328267336969164
0,000337572307374189
0,000329818165370002
0,000317411538163302
0,000339123135775026
0,000360834733386751
0,000419766212618574
0,000405808757011037
0,000346877277779214
0,000342224792576701
0,000343775620977539
0,000354631419783401
0,000305004910956603
0,000337572307374189
0,000360834733386751
0,000339123135775026
0,000359283904985913
0,000377893845795963
0,0003794446741968
0,000376343017395125
0,000370139703791775
0,00037324136059345
0,000332919822171677
0,000328267336969164
0,000367038046990101
0,000376343017395125
0,000390300473002662
0,000394952958205175
0,000413562899015224
0,000380995502597638
0,000418215384217736
0,0003918513014035
0,000387198816200987
0,000399605443407687
0,000410461242213549
0,00039805461500685
0,000410461242213549
0,000438376153428623
0,00046474023624286
0,000484901005453747
0,000469392721445372
0,000500409289462121
0,000467841893044535
0,000450782780635323
0,000415113727416061
0,000439926981829461
0,000412012070614387
0,000505061774664633
0,000488002662255421
0,000570196567499806
0,000517468401871333
0,000553137455090594
0,000517468401871333
0,000523671715474683
0,000494205975858771
0,000540730827883895
0,000505061774664633
0,000581052366305668
0,000515917573470496
0,000560891597094781
0,000633780531934141
0,000643085502339166
0,000643085502339166
0,000653941301145028
0,000638433017136654
0,000562442425495619
0,000647737987541679
0,000622924733128279
0,000675652898756753
0,000695813667967639
0,000748541833596113
0,000725279407583551
0,00081057496962961
0,00075009266199695
0,000801269999224586
0,000726830235984388
0,000740787691591925
0,000726830235984388
0,000821430768435473
0,000826083253637985
0,000824532425237147
0,000939293726899119
0,000936192070097444
0,000984267750523404
0,000988920235725917
0,00101373349013932
0,00101683514694099
0,000970310294915867
0,00097496278011838
0,000871057277262271
0,000957903667709168
0,000990471064126754
0,0010711141409703
0,00114865556101217
0,00119362958463646
0,00121379035384735
0,00119828206983897
0,00113935059060715
0,00120293455504148
0,00113469810540464
0,00113779976220631
0,00118587544263227
0,00116881633022306
0,00116261301661971
0,00129753508749257
0,00131769585670346
0,00136577153712942
0,00128978094548838
0,00127272183307917
0,00135181408152188
0,00130063674429424
0,00115951135981804
0,00111608816459459
0,00117657047222725
0,00126962017627749
0,00120448538344232
0,00128667928868671
0,00132700082710848
0,00139368644834449
0,00139213561994365
0,00136887319393109
0,00129908591589341
0,00121844283904986
0,00120603621184316
0,0010587075137636
0,00113624893380547
0,0011083340225904
0,00119052792783478
0,00109747822378454
0,001083520768177
0,00117346881542557
0,00116726550182222
0,00115020638941301
0,00107421579777198
0,00107886828297449
0,00110213070898705
0,00114865556101217
0,000988920235725917
0,000973411951717542
0,000988920235725917
0,000971861123316705
0,000937742898498281
0,000992021892527592
0,000959454496110005
0,00106491082736695
0,00103854674455272
0,00106491082736695
0,00108507159657784
0,00112229147819794
0,00105560585696193
0,00105715668536276
0,00105715668536276
0,000911378815684044
0,000861752306857246
0,000925336271291582
0,000942395383700793
0,000950149525704981
0,000990471064126754
0,00096875946651503
0,00104475005815607
0,0011331472770038
0,00111608816459459
0,00106491082736695
0,00109437656698286
0,00108196993977616
0,00101838597534183
0,00101993680374267
0,000951700354105818
0,000961005324510843
0,000850896508051384
0,000841591537646359
0,000826083253637985
